memorial_id,url,url_type,field_path,link_purpose,specificity,domain,date_added,added_by,last_verified_date,last_http_status,last_result,action_needed,date_fixed,notes
colchester-dv177,https://www.gazette-news.co.uk/news/20085146.colchester-memorial-raf-airmen-died-war/,external_narrative,.external_narratives[2].original_url,,specific,gazette-news.co.uk,,holly,2026-04-06,200,OK,none,,
colchester-dv177,https://www.iwm.org.uk/memorials/item/memorial/69872,external_narrative,.external_narratives[1].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
colsterdale-jb926,https://www.iwm.org.uk/memorials/item/memorial/29880,external_narrative,.external_narratives[2].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
colsterdale-jb926,https://www.peakdistrictaircrashes.co.uk/crash_sites/pennines/handley-page-halifax-jb926-slipstone-crags/,external_narrative,.external_narratives[1].original_url,,specific,peakdistrictaircrashes.co.uk,,holly,2026-04-06,200,OK,none,,
colsterdale-jb926,https://www.rafcommands.com/archive/11709.php,external_narrative,.external_narratives[3].original_url,,specific,rafcommands.com,,holly,2026-04-06,200,OK,none,,
colsterdale-jb926,https://www.yorkshire-aircraft.co.uk/aircraft/planes/dales/jb926.html,external_narrative,.external_narratives[0].original_url,,specific,yorkshire-aircraft.co.uk,,holly,2026-04-06,200,OK,none,,
cotgrave-place-wellington-w-5365,https://www.baaa-acro.com/crash/crash-vickers-406-wellington-ii-cotgrave-7-killed,external_narrative,.external_narratives[1].original_url,,specific,baaa-acro.com,,holly,2026-04-06,200,OK,none,,
cotgrave-place-wellington-w-5365,https://www.iwm.org.uk/memorials/item/memorial/68056,source_reference,.sources[2].url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
cotgrave-place-wellington-w-5365,https://www.warmemorialsonline.org.uk/memorial/265188/,source_reference,.sources[1].url,,specific,warmemorialsonline.org.uk,,holly,2026-04-06,200,OK,none,,
coveney-double-lancaster-crash-ll667-and-lancaster-ll867,https://115squadron-raf.be/crews/Lancaster%20Mk%20II%20-%20LL667%20-%20KO-R.html,source_reference,.sources[1].url,,specific,115squadron-raf.be,,holly,2026-04-06,200,OK,none,,
coveney-double-lancaster-crash-ll667-and-lancaster-ll867,https://coveney.ccan.co.uk/content/catalogue_item/memoriam-to-the-lancasters-brought-down-in-coveney-parish-date-of-crash-used,source_reference,.sources[2].url,,specific,coveney.ccan.co.uk,,holly,2026-04-06,200,OK,none,,
coveney-double-lancaster-crash-ll667-and-lancaster-ll867,https://rafweb.org/Badges/RAFHT/115.jpg,other,.squadron_badge_url,,specific,rafweb.org,,holly,2026-04-06,200,OK,none,,
coveney-double-lancaster-crash-ll667-and-lancaster-ll867,https://www.findagrave.com/memorial/32378793/charlie-eddy,source_reference,.sources[4].url,,specific,findagrave.com,,holly,2026-04-06,200,OK,none,,
coveney-double-lancaster-crash-ll667-and-lancaster-ll867,https://www.geograph.org.uk/photo/6371954,source_reference,.sources[0].url,,specific,geograph.org.uk,,holly,2026-04-06,200,OK,none,,
coveney-double-lancaster-crash-ll667-and-lancaster-ll867,https://www.warmemorialsonline.org.uk/memorial/264493/,source_reference,.sources[3].url,,specific,warmemorialsonline.org.uk,,holly,2026-04-06,200,OK,none,,
craiglockhart-view-edinburgh-area-x3707,https://aircrewremembered.com/french-thomas.html,external_narrative,.external_narratives[0].original_url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
craiglockhart-view-edinburgh-area-x3707,https://www.iwm.org.uk/memorials/item/memorial/97912,external_narrative,.external_narratives[3].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
craiglockhart-view-edinburgh-area-x3707,https://www.scotsman.com/arts-and-culture/day-bomber-crash-landed-craiglockhart-1684355,external_narrative,.external_narratives[1].original_url,,specific,scotsman.com,,holly,2026-04-06,200,OK,none,,
craiglockhart-view-edinburgh-area-x3707,https://www.warmemorialsonline.org.uk/memorial/258514/,external_narrative,.external_narratives[2].original_url,,specific,warmemorialsonline.org.uk,,holly,2026-04-06,200,OK,none,,
desborough-an534,http://www.rafcommands.com/archive/00651.php,external_narrative,.external_narratives[1].original_url,,specific,rafcommands.com,,holly,2026-04-06,200,OK,none,,
desborough-an534,https://b17flyingfortress.de/en/royal-air-force/no-90-squadron/,external_narrative,.external_narratives[2].original_url,,specific,b17flyingfortress.de,,holly,2026-04-06,200,OK,none,,
desborough-an534,https://www.warmemorialsonline.org.uk/memorial/265171/,external_narrative,.external_narratives[0].original_url,,specific,warmemorialsonline.org.uk,,holly,2026-04-06,200,OK,none,,
dry-doddington-pb432,https://www.49squadron.co.uk/assets/pdf/the_fulbeck_tragedy.pdf,external_narrative,.external_narratives[1].original_url,,specific,49squadron.co.uk,,holly,2026-04-06,200,OK,none,,
dry-doddington-pb432,https://www.49squadron.co.uk/memorials/memorial_doddington,external_narrative,.external_narratives[0].original_url,,specific,49squadron.co.uk,,holly,2026-04-06,200,OK,none,,
dry-doddington-pb432,https://www.iwm.org.uk/memorials/name/1552671,external_narrative,.external_narratives[2].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
dunbeath-short-sunderland-mk-,https://aircrewremembered.com/crash-at-eagles-rock-sunderland-w4026.html,source_reference,.sources[1].url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
dunbeath-short-sunderland-mk-,https://en.wikipedia.org/wiki/Dunbeath_air_crash,source_reference,.sources[0].url,,specific,en.wikipedia.org,,holly,2026-04-06,200,OK,none,,
dunbeath-short-sunderland-mk-,https://rafweb.org/Badges/RAFHT/228.jpg,other,.squadron_badge_url,,specific,rafweb.org,,holly,2026-04-06,200,OK,none,,
dunbeath-short-sunderland-mk-,https://www.iwm.org.uk/memorials/item/memorial/6051,source_reference,.sources[2].url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
dunbeath-short-sunderland-mk-,https://www.undiscoveredscotland.co.uk/dunbeath/eaglesrock/index.html,external_narrative,.external_narratives[3].original_url,,specific,undiscoveredscotland.co.uk,,holly,2026-04-06,200,OK,none,,
earith-mid-air-collision-w7467-and-hurricane-v6865,https://rafweb.org/Badges/RAFHT/7.jpg,other,.squadron_badge_url,,specific,rafweb.org,,holly,2026-04-06,200,OK,none,,
earith-mid-air-collision-w7467-and-hurricane-v6865,https://stirlingaircraftsociety.org/memorial-to-w7467/,external_narrative,.external_narratives[0].original_url,,specific,stirlingaircraftsociety.org,,holly,2026-04-06,200,OK,none,,
earith-mid-air-collision-w7467-and-hurricane-v6865,https://www.iwm.org.uk/memorials/item/memorial/46478,external_narrative,.external_narratives[1].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
easby-moor-hudson-n-7294,https://aviation-safety.net/wikibase/22443,external_narrative,.external_narratives[2].original_url,,specific,aviation-safety.net,,holly,2026-04-06,200,OK,none,,
easby-moor-hudson-n-7294,https://www.peakdistrictaircrashes.co.uk/crash_sites/north-yorkshire-moors/lockheed-hudson-n7294-easby-moor/,external_narrative,.external_narratives[0].original_url,,specific,peakdistrictaircrashes.co.uk,,holly,2026-04-06,200,OK,none,,
easby-moor-hudson-n-7294,https://www.yorkshire-aircraft.co.uk/aircraft/planes/40/n7294.html,external_narrative,.external_narratives[1].original_url,,specific,yorkshire-aircraft.co.uk,,holly,2026-04-06,200,OK,none,,
east-moor-near-sutton-on-the-forest-general-memorial-to-,http://www.415sqn.com/east-moor-2017.html,external_narrative,.external_narratives[1].original_url,,specific,415sqn.com,,holly,2026-04-06,200,OK,none,,
east-moor-near-sutton-on-the-forest-general-memorial-to-,https://www.iwm.org.uk/memorials/item/memorial/29901,external_narrative,.external_narratives[0].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
east-moor-near-sutton-on-the-forest-general-memorial-to-,https://www.suttonontheforestvillage.org.uk/our-community/east-moor-memorial-service,external_narrative,.external_narratives[3].original_url,,specific,suttonontheforestvillage.org.uk,,holly,2026-04-06,200,OK,none,,
east-moor-near-sutton-on-the-forest-general-memorial-to-,https://www.warmemorialsonline.org.uk/memorial/187682/,external_narrative,.external_narratives[2].original_url,,specific,warmemorialsonline.org.uk,,holly,2026-04-06,200,OK,none,,
east-stockwith-me323,https://vwma.org.au/explore/people/513866,external_narrative,.external_narratives[0].original_url,,specific,vwma.org.au,,holly,2026-04-06,200,OK,none,,
east-stockwith-me323,https://www.geograph.org.uk/photo/6513817,external_narrative,.external_narratives[1].original_url,,specific,geograph.org.uk,,holly,2026-04-06,200,OK,none,,
elsham-wolds-jd386,https://aircrewremembered.com/sigurdson-johann.html,external_narrative,.external_narratives[0].original_url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
elsham-wolds-jd386,https://www.northlincsweb.net/RAFElshamWolds/html/29th_feb_1944_-_1666_heavy_conversion_unit-_raf_wombleton_-_hali.html,external_narrative,.external_narratives[1].original_url,,specific,northlincsweb.net,,holly,2026-04-06,200,OK,none,,
elvetham-consolidated-liberat,https://en.wikipedia.org/wiki/Elvetham_air_crash,external_narrative,.external_narratives[0].original_url,,specific,en.wikipedia.org,,holly,2026-04-06,200,OK,none,,
elvetham-consolidated-liberat,https://fcafa.com/2011/05/04/brookwood/,external_narrative,.external_narratives[1].original_url,,specific,fcafa.com,,holly,2026-04-06,200,OK,none,,
elvetham-consolidated-liberat,https://www.cwgc.org,maintainer,.maintainer.website,,specific,cwgc.org,,holly,2026-04-06,200,OK,none,,
elvetham-consolidated-liberat,https://www.findagrave.com/memorial/175817048/elvetham_air_disaster-5th_october_1945-memorial,external_narrative,.external_narratives[2].original_url,,specific,findagrave.com,,holly,2026-04-06,200,OK,none,,
fairy-lochs-b-24-liberator-42-95,https://en.wikipedia.org/wiki/Fairy_Lochs,source_reference,.sources[0].url,,specific,en.wikipedia.org,,holly,2026-04-06,200,OK,none,,
fairy-lochs-b-24-liberator-42-95,https://her.highland.gov.uk/Monument/MHG30841,source_reference,.sources[1].url,,specific,her.highland.gov.uk,,holly,2026-04-06,200,OK,none,,
fairy-lochs-b-24-liberator-42-95,https://www.americanairmuseum.com/archive/aircraft/42-95095,source_reference,.sources[2].url,,specific,americanairmuseum.com,,holly,2026-04-06,200,OK,none,,
fairy-lochs-b-24-liberator-42-95,https://www.northcoast500.com/see-do/hidden-gems/wwii-american-bomber-wreckage/,external_narrative,.external_narratives[2].original_url,,specific,northcoast500.com,,holly,2026-04-06,200,OK,none,,
farnsfield-halifax-mz519,http://www.578squadron.org.uk/memorials/farnsfield.html,source_reference,.sources[1].url,,specific,578squadron.org.uk,,holly,2026-04-06,200,OK,none,,
farnsfield-halifax-mz519,https://aircrewremembered.com/parfitt-reginald.html,source_reference,.sources[0].url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
farnsfield-halifax-mz519,https://www.farnsfield-pc.gov.uk,maintainer,.maintainer.website,,specific,farnsfield-pc.gov.uk,,holly,2026-04-06,200,OK,none,,
farnsfield-halifax-mz519,https://www.iwm.org.uk/memorials/item/memorial/32217,source_reference,.sources[2].url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
farnsfield-halifax-mz519,https://www.peakdistrictaircrashes.co.uk/crash_sites/midlands/handley-page-halifax-mz519-fansfield/,external_narrative,.external_narratives[4].original_url,,specific,peakdistrictaircrashes.co.uk,,holly,2026-04-06,200,OK,none,,
farnsfield-halifax-mz519,https://www.warmemorialsonline.org.uk/memorial/92115,source_reference,.sources[3].url,,specific,warmemorialsonline.org.uk,,holly,2026-04-06,200,OK,none,,
felixstowe-docks-hampden-p-1340,https://aircrewremembered.com/spencer-ej.html,external_narrative,.external_narratives[0].original_url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
felixstowe-lm258,https://felixstowe.gov.uk/80th-anniversary-of-lancaster-bomber/,source_reference,.sources[2].url,,specific,felixstowe.gov.uk,,holly,2026-04-06,200,OK,none,,
felixstowe-lm258,https://losses.internationalbcc.co.uk/loss/211503/,source_reference,.sources[4].url,,specific,losses.internationalbcc.co.uk,,holly,2026-04-06,200,OK,none,,
felixstowe-lm258,https://www.cwgc.org/stories/stories/flying-officer-charles-bryce-oxenham-424063-royal-new-zealand-air-force-218-gold-coast-squadron/,source_reference,.sources[3].url,,specific,cwgc.org,,holly,2026-04-06,200,OK,none,,
felixstowe-lm258,https://www.iwm.org.uk/memorials/item/memorial/57032,source_reference,.sources[1].url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
ffridd-rhosfarch-wellington,https://historypoints.org/index.php?page=pennal-war-memorials,external_narrative,.external_narratives[0].original_url,,specific,historypoints.org,,holly,2026-04-06,200,OK,none,,
florennes-raf-memorial,https://www.liberationroute.com/pois/1871/florennes-airbase-spitfire-museum,external_narrative,.external_narratives[1].original_url,,specific,liberationroute.com,,holly,2026-04-06,200,OK,none,,
foulsham-mid-air-collision-beaufighter-v-8715-a,http://www.americanairmuseum.com/aircraft/8122,external_narrative,.external_narratives[0].original_url,,specific,americanairmuseum.com,,holly,2026-04-06,200,OK,none,,
foulsham-mid-air-collision-beaufighter-v-8715-a,https://heroesofourtime.co.uk/eager-eagle.html,external_narrative,.external_narratives[1].original_url,,specific,heroesofourtime.co.uk,,holly,2026-04-06,200,OK,none,,
garrowby-hill-area-various-bomber-comma,http://yorkstories.co.uk/yorkshire-memorials/crash-sites-ww2-bombers/,external_narrative,.external_narratives[1].original_url,,specific,yorkstories.co.uk,,holly,2026-04-06,200,OK,none,,
garrowby-hill-area-various-bomber-comma,http://yorkstories.co.uk/yorkshire-memorials/lost-crews-ww2-garrowby-aldborough/,external_narrative,.external_narratives[0].original_url,,specific,yorkstories.co.uk,,holly,2026-04-06,200,OK,none,,
garvestone-b-24-liberator-42-95,https://www.americanairmuseum.com/archive/aircraft/42-95160,external_narrative,.external_narratives[0].original_url,,specific,americanairmuseum.com,,holly,2026-04-06,200,OK,none,,
garvestone-b-24-liberator-42-95,https://www.uswarmemorials.org/html/monument_details.php?SiteID=1988&MemID=2626,external_narrative,.external_narratives[1].original_url,,specific,uswarmemorials.org,,holly,2026-04-06,200,OK,none,,
godmanchester-n3703,http://thegodmanchesterstirling.co.uk/,external_narrative,.external_narratives[2].original_url,,specific,thegodmanchesterstirling.co.uk,,holly,2026-04-06,200,OK,none,,
godmanchester-n3703,https://aircrewremembered.com/wilson-mathew.html,external_narrative,.external_narratives[0].original_url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
godmanchester-n3703,https://www.iwm.org.uk/memorials/item/memorial/97973,external_narrative,.external_narratives[1].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
gonalston-lancaster-l7578,http://aircrewremembered.com/sanderson-george.html,source_reference,.sources[0].url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
gonalston-lancaster-l7578,http://thurgartonhistory.co.uk/2011/08/lancaster-bomber-l7578/,external_narrative,.external_narratives[2].original_url,,specific,thurgartonhistory.co.uk,,holly,2026-04-06,200,OK,none,,
gonalston-lancaster-l7578,https://aircrewremembered.com/sanderson-george.html,source_reference,.sources[3].url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
gonalston-lancaster-l7578,https://gonalston.parish.uk,maintainer,.maintainer.website,,specific,gonalston.parish.uk,,holly,2026-04-06,200,OK,none,,
gonalston-lancaster-l7578,https://www.iwm.org.uk/memorials/item/memorial/27204,source_reference,.sources[2].url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
gonalston-lancaster-l7578,https://www.newarkadvertiser.co.uk/news/remembering-downed-crew-9072510/,source_reference,.sources[1].url,,specific,newarkadvertiser.co.uk,,holly,2026-04-06,200,OK,none,,
great-carrs-ll505-s-for-sugar-,https://www.iwm.org.uk/memorials/item/memorial/13028,external_narrative,.external_narratives[0].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
great-carrs-ll505-s-for-sugar-,https://www.lakedistrict.gov.uk,maintainer,.maintainer.website,,specific,lakedistrict.gov.uk,,holly,2026-04-06,200,OK,none,,
great-carrs-ll505-s-for-sugar-,https://www.warmemorialsonline.org.uk/memorial/175022/,external_narrative,.external_narratives[1].original_url,,specific,warmemorialsonline.org.uk,,holly,2026-04-06,200,OK,none,,
great-carrs-ll505-s-for-sugar-,https://www.yorkshire-aircraft.co.uk/aircraft/lakes/ll505.html,external_narrative,.external_narratives[3].original_url,,specific,yorkshire-aircraft.co.uk,,holly,2026-04-06,200,OK,none,,
great-dun-fell-blea-crag-bb310,https://aircrashsites.co.uk/uw/,external_narrative,.external_narratives[2].original_url,,specific,aircrashsites.co.uk,,holly,2026-04-06,200,OK,none,,
great-dun-fell-blea-crag-bb310,https://militaryaircraftcrashsites.blogspot.com/2014/04/handley-page-halifax-bb310.html,external_narrative,.external_narratives[0].original_url,,specific,militaryaircraftcrashsites.blogspot.com,,holly,2026-04-06,200,OK,none,,
great-dun-fell-blea-crag-bb310,https://www.peakdistrictaircrashes.co.uk/crash_sites/pennines/handley-page-halifax-bb310-great-dun-fell/,external_narrative,.external_narratives[1].original_url,,specific,peakdistrictaircrashes.co.uk,,holly,2026-04-06,200,OK,none,,
great-gransden-hayley-wood-jb219,https://aircrewremembered.com/kirkwood-james-1.html,external_narrative,.external_narratives[0].original_url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
great-gransden-hayley-wood-jb219,https://raf-pathfinders.com/crew-kirkwood/,external_narrative,.external_narratives[2].original_url,,specific,raf-pathfinders.com,,holly,2026-04-06,200,OK,none,,
great-gransden-hayley-wood-jb219,https://rafpathfinders.com/16-17-december-1943-the-night-of-the-fog/,external_narrative,.external_narratives[1].original_url,,specific,rafpathfinders.com,,holly,2026-04-06,200,OK,none,,
great-rissington-lamb-inn-r1028,https://aviationmuseumwa.org.au/afcraaf-roll/hazeldene-jack-arthur-19907/,external_narrative,.external_narratives[1].original_url,,specific,aviationmuseumwa.org.au,,holly,2026-04-06,200,OK,none,,
great-rissington-lamb-inn-r1028,https://www.iwm.org.uk/memorials/item/memorial/32821,external_narrative,.external_narratives[0].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
great-whernside-dt578,https://aircrashsites.co.uk/air-crash-sites-5/halifax-bomber-dt578-great-whernside/,external_narrative,.external_narratives[2].original_url,,specific,aircrashsites.co.uk,,holly,2026-04-06,200,OK,none,,
great-whernside-dt578,https://awfhs.org/war-memorial/kettlewell-longcliffe-edge-great-whernside-crash-site/,external_narrative,.external_narratives[3].original_url,,specific,awfhs.org,,holly,2026-04-06,200,OK,none,,
great-whernside-dt578,https://www.peakdistrictaircrashes.co.uk/crash_sites/pennines/handley-page-halifax-dt578-great-whernside/,external_narrative,.external_narratives[1].original_url,,specific,peakdistrictaircrashes.co.uk,,holly,2026-04-06,200,OK,none,,
great-whernside-dt578,https://www.yorkshire-aircraft.co.uk/aircraft/planes/dales/dt578.html,external_narrative,.external_narratives[0].original_url,,specific,yorkshire-aircraft.co.uk,,holly,2026-04-06,200,OK,none,,
greensted-juxta-ongar-pb512,https://ibccdigitalarchive.lincoln.ac.uk/items/browse?tags=582+Squadron,external_narrative,.external_narratives[1].original_url,,specific,ibccdigitalarchive.lincoln.ac.uk,,holly,2026-04-06,200,OK,none,,
greensted-juxta-ongar-pb512,https://rafweb.org/Badges/RAFHT/582.jpg,other,.squadron_badge_url,,specific,rafweb.org,,holly,2026-04-06,200,OK,none,,
greensted-juxta-ongar-pb512,https://www.iwm.org.uk/memorials/item/memorial/56210,external_narrative,.external_narratives[0].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
grimston-hill-wellington-ms471,https://aircrewremembered.com/adams-walter.html,source_reference,.sources[0].url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
grimston-hill-wellington-ms471,https://rafweb.org/Badges/RAFHT/82.jpg,other,.squadron_badge_url,,specific,rafweb.org,,holly,2026-04-06,200,OK,none,,
grimston-hill-wellington-ms471,https://www.newarkadvertiser.co.uk/news/remembering-tragic-bomber-crash-and-wartime-heroes-80-years-9325299/,source_reference,.sources[1].url,,specific,newarkadvertiser.co.uk,,holly,2026-04-06,200,OK,none,,
halam-lancaster-ed823,https://rollofhonour.nottinghamshire.gov.uk/Memorial/Details/1972,source_reference,.sources[0].url,,specific,rollofhonour.nottinghamshire.gov.uk,,holly,2026-04-06,200,OK,none,,
halam-lancaster-ed823,https://www.halam-pc.gov.uk,maintainer,.maintainer.website,,specific,halam-pc.gov.uk,,holly,2026-04-06,200,OK,none,,
halam-lancaster-ed823,https://www.iwm.org.uk/memorials/item/memorial/68377,source_reference,.sources[2].url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
halifax-area-dk192,https://aircrewremembered.com/hodson-alfred.html,external_narrative,.external_narratives[0].original_url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
halifax-area-dk192,https://www.iwm.org.uk/memorials/item/memorial/35102,external_narrative,.external_narratives[1].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
halifax-area-dk192,https://www.warmemorialsonline.org.uk/memorial/254705/,external_narrative,.external_narratives[2].original_url,,specific,warmemorialsonline.org.uk,,holly,2026-04-06,200,OK,none,,
halifax-area-dk192,https://www.yorkshire-aircraft.co.uk/aircraft/yorkshire/york44/dk192.html,external_narrative,.external_narratives[3].original_url,,specific,yorkshire-aircraft.co.uk,,holly,2026-04-06,200,OK,none,,
hamburg-bombing-memorial,https://gedenkstaetten-in-hamburg.de/en/memorials/show/memorial-plaque-for-the-hamburg-firestorm,external_narrative,.external_narratives[2].original_url,,specific,gedenkstaetten-in-hamburg.de,,holly,2026-04-06,200,OK,none,,
hamburg-bombing-memorial,https://www.nationalww2museum.org/war/articles/operation-gomorrah-first-firestorms,external_narrative,.external_narratives[0].original_url,,specific,nationalww2museum.org,,holly,2026-04-06,200,OK,none,,
hamburg-bombing-memorial,https://wynninghistory.com/2024/03/07/hamburg-bombing-memorial/,external_narrative,.external_narratives[1].original_url,,specific,wynninghistory.com,,holly,2026-04-06,200,OK,none,,
hameldown-x3054,https://dartmoorexplorations.co.uk/hameldown-crash-site-of-handley-page-hampden-x3054/,external_narrative,.external_narratives[1].original_url,,specific,dartmoorexplorations.co.uk,,holly,2026-04-06,200,OK,none,,
hameldown-x3054,https://www.49squadron.co.uk/memorials/memorial_dartmoor,external_narrative,.external_narratives[0].original_url,,specific,49squadron.co.uk,,holly,2026-04-06,200,OK,none,,
hameldown-x3054,https://www.cwgc.org/visit-us/find-cemeteries-memorials/cemetery-details/37364/exeter-higher-cemetery/,other,.crew[0].cwgc_url,,specific,cwgc.org,,holly,2026-04-06,200,OK,none,,
hameldown-x3054,https://www.dartmoor.gov.uk,maintainer,.maintainer.website,,generic,dartmoor.gov.uk,,holly,2026-04-06,403,HTTP_ERROR,none,,
hameldown-x3054,https://www.iwm.org.uk/memorials/item/memorial/25874,external_narrative,.external_narratives[3].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
hameldown-x3054,https://www.warmemorialsonline.org.uk/memorial/98287,external_narrative,.external_narratives[2].original_url,,specific,warmemorialsonline.org.uk,,holly,2026-04-06,200,OK,none,,
hatcliffe-top-jb596,https://rafweb.org/Badges/RAFHT/100.jpg,other,.squadron_badge_url,,specific,rafweb.org,,holly,2026-04-06,200,OK,none,,
hatcliffe-top-jb596,https://www.cwgc.org/stories/stories/pilot-officer-edward-platt-137558-navigator-78-squadron-raf-bomber-command/,external_narrative,.external_narratives[2].original_url,,specific,cwgc.org,,holly,2026-04-06,200,OK,none,,
hatcliffe-top-jb596,https://www.geograph.org.uk/photo/6513949,external_narrative,.external_narratives[1].original_url,,specific,geograph.org.uk,,holly,2026-04-06,200,OK,none,,
hatcliffe-top-jb596,https://www.iwm.org.uk/memorials/item/memorial/51672,external_narrative,.external_narratives[0].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
hempnall-dz587,https://aircrewremembered.com/john-gordon.html,external_narrative,.external_narratives[0].original_url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
hempnall-dz587,https://www.iwm.org.uk/collections/item/object/205210801,external_narrative,.external_narratives[1].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
henham-park-multiple-incidents-b-24-42-110033-arizo,https://www.americanairmuseum.com/archive/aircraft/42-110033,external_narrative,.external_narratives[1].original_url,,specific,americanairmuseum.com,,holly,2026-04-06,200,OK,none,,
henham-park-multiple-incidents-b-24-42-110033-arizo,https://www.iwm.org.uk/memorials/item/memorial/20621,external_narrative,.external_narratives[0].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
henham-park-multiple-incidents-b-24-42-110033-arizo,https://www.uswarmemorials.org/html/monument_details.php?SiteID=2062&MemID=2711,external_narrative,.external_narratives[3].original_url,,specific,uswarmemorials.org,,holly,2026-04-06,200,OK,none,,
high-ercall-area-various-mosquito-wel,https://aircrewremembered.com/liblikmaa-jan-antoni.html,external_narrative,.external_narratives[2].original_url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
high-ercall-area-various-mosquito-wel,https://discovery.nationalarchives.gov.uk/details/r/C7161033,external_narrative,.external_narratives[0].original_url,,specific,discovery.nationalarchives.gov.uk,,holly,2026-04-06,202,OK,none,,
high-ercall-area-various-mosquito-wel,https://en.wikipedia.org/wiki/RAF_High_Ercall,external_narrative,.external_narratives[1].original_url,,specific,en.wikipedia.org,,holly,2026-04-06,200,OK,none,,
higher-shelf-stones-boeing-rb-29a-superf,https://aircrashsites.co.uk/superfortress-44-6199-over-exposed-2/,external_narrative,.external_narratives[2].original_url,,specific,aircrashsites.co.uk,,holly,2026-04-06,200,OK,none,,
higher-shelf-stones-boeing-rb-29a-superf,https://en.wikipedia.org/wiki/Bleaklow_Bomber,external_narrative,.external_narratives[0].original_url,,specific,en.wikipedia.org,,holly,2026-04-06,200,OK,none,,
higher-shelf-stones-boeing-rb-29a-superf,https://www.key.aero/article/hell-high-ground-what-happened-rb-29a-44-61999-over-exposed,external_narrative,.external_narratives[4].original_url,,specific,key.aero,,holly,2026-04-06,200,OK,none,,
higher-shelf-stones-boeing-rb-29a-superf,https://www.peakdistrict.gov.uk,maintainer,.maintainer.website,,specific,peakdistrict.gov.uk,,holly,2026-04-06,200,OK,none,,
higher-shelf-stones-boeing-rb-29a-superf,https://www.peakdistrictaircrashes.co.uk/crash_sites/peak-district/boeing-rb-29a-44-61999-higher-shelf-stones/,external_narrative,.external_narratives[1].original_url,,specific,peakdistrictaircrashes.co.uk,,holly,2026-04-06,200,OK,none,,
higher-shelf-stones-boeing-rb-29a-superf,https://www.uswarmemorials.org/html/monument_details.php?SiteID=1863&MemID=2439,external_narrative,.external_narratives[3].original_url,,specific,uswarmemorials.org,,holly,2026-04-06,200,OK,none,,
hindolveston-bk440,https://heroesofourtime.co.uk/hindolveston-wellington-crash-.html,external_narrative,.external_narratives[1].original_url,,specific,heroesofourtime.co.uk,,holly,2026-04-06,200,OK,none,,
hindolveston-bk440,https://hindolvestonparishcouncil.norfolkparishes.gov.uk/the-village/world-war-rememberance-links/,external_narrative,.external_narratives[2].original_url,,specific,hindolvestonparishcouncil.norfolkparishes.gov.uk,,holly,2026-04-06,200,OK,none,,
hindolveston-bk440,https://www.iwm.org.uk/memorials/item/memorial/101339,external_narrative,.external_narratives[0].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
hiroshima-peace-memorial,http://hpmmuseum.jp/?lang=eng,external_narrative,.external_narratives[1].original_url,,specific,hpmmuseum.jp,,holly,2026-04-06,200,OK,none,,
hiroshima-peace-memorial,https://whc.unesco.org/en/list/775/,external_narrative,.external_narratives[0].original_url,,specific,whc.unesco.org,,holly,2026-04-06,200,OK,none,,
